blue,green,red,ndwi,brightness,label,source_file
0.17097113,0.16486853,0.12853067,0.12385085,0.15479012,1,GSL_2000_12.tif
0.17115174,0.16552263,0.12887315,0.12449007,0.15518253,1,GSL_2000_12.tif
0.18149231,0.16625223,0.12994957,0.122560136,0.15923136,1,GSL_2000_12.tif
0.17720257,0.16713275,0.13224916,0.1165183,0.1588615,1,GSL_2000_12.tif
0.17142268,0.16340937,0.12857959,0.11928416,0.15447055,1,GSL_2000_12.tif
0.17749608,0.16635285,0.12946029,0.12471534,0.15776974,1,GSL_2000_12.tif
0.17476417,0.1660258,0.13056116,0.11957546,0.15711705,1,GSL_2000_12.tif
0.17575759,0.16753528,0.13327664,0.11388684,0.1588565,1,GSL_2000_12.tif
0.18140201,0.16962339,0.1310015,0.12847158,0.16067564,1,GSL_2000_12.tif
0.17465128,0.1623779,0.13136846,0.10556498,0.15613253,1,GSL_2000_12.tif
0.17196454,0.16240305,0.13420627,0.09506339,0.15619129,1,GSL_2000_12.tif
0.16577826,0.16451631,0.12848175,0.12298526,0.15292545,1,GSL_2000_12.tif
0.16785541,0.16376159,0.12720962,0.12562013,0.15294221,1,GSL_2000_12.tif
0.17598337,0.16441569,0.12530145,0.13500789,0.1552335,1,GSL_2000_12.tif
0.05768223,0.0038246294,0.0,0.9997386,0.020502286,0,GSL_2012_05.tif
0.055679463,0.0,0.0,0.0,0.018559821,0,GSL_2012_05.tif
0.043628313,0.00270387,0.0,0.9996303,0.015444062,0,GSL_2012_05.tif
0.06255104,0.013751356,0.0,0.9999273,0.02543413,0,GSL_2012_05.tif
0.066970944,0.014792061,0.0,0.9999324,0.027254336,0,GSL_2012_05.tif
0.056542724,0.0,0.0,0.0,0.018847575,0,GSL_2012_05.tif
0.0920401,0.025359223,0.016547933,0.21025239,0.044649083,0,GSL_2012_05.tif
0.098531835,0.033724893,0.0026954392,0.8519583,0.044984054,0,GSL_2012_05.tif
0.057958476,0.00562585,0.0,0.9998223,0.021194777,0,GSL_2012_05.tif
0.076087,0.0053456603,0.0,0.999813,0.027144218,0,GSL_2012_05.tif
0.061376996,0.0,0.0,0.0,0.020458998,0,GSL_2012_05.tif
0.10702634,0.055299513,0.025906473,0.36195213,0.06274411,0,GSL_2012_05.tif
0.07145991,0.034805622,0.0,0.99997133,0.035421845,0,GSL_2012_05.tif
0.051881105,0.0,0.0,0.0,0.017293701,0,GSL_2012_05.tif
0.055368688,0.0023436258,0.0,0.99957347,0.019237438,0,GSL_2012_05.tif
0.12981649,0.06034293,0.0069114156,0.7944575,0.06569028,0,GSL_2012_05.tif
0.13099052,0.05433886,0.015065392,0.56585735,0.06679826,0,GSL_2012_05.tif
0.059857655,0.0038246294,0.0,0.9997386,0.021227429,0,GSL_2012_05.tif
0.029608922,0.0,0.0,0.0,0.009869641,0,GSL_2012_05.tif
0.02878019,0.0,0.0,0.0,0.009593396,0,GSL_2012_05.tif
0.1487392,0.078915514,0.052592214,0.2001639,0.09341564,0,GSL_2012_05.tif
0.10087991,0.029522043,0.010988403,0.45749146,0.04713012,0,GSL_2012_05.tif
0.06213667,0.016873471,0.011451698,0.1914051,0.030153945,0,GSL_2012_05.tif
0.14418118,0.05377848,0.03396779,0.22576989,0.077309154,0,GSL_2012_05.tif
0.12574188,0.05658038,0.022153791,0.43724537,0.068158686,0,GSL_2012_05.tif
0.1199103,0.0073668594,0.020690791,-0.47486004,0.04932265,0,GSL_2008_07.tif
0.14715657,0.025666922,0.02733655,-0.031499766,0.06672002,0,GSL_2008_07.tif
0.17818525,0.055303305,0.04982989,0.05206124,0.094439484,0,GSL_2008_07.tif
0.18850678,0.06615379,0.06488741,0.009663873,0.106515996,0,GSL_2008_07.tif
0.13664271,0.03020145,0.028730767,0.02495508,0.06519164,0,GSL_2008_07.tif
0.115294464,0.005585437,0.021202004,-0.5829591,0.047360633,0,GSL_2008_07.tif
0.12689817,0.01109165,0.02733655,-0.42272282,0.05510879,0,GSL_2008_07.tif
