Date,site_no,flow_cfs,SWE_cm,dayl_s,prcp_mm_day,srad_W_m2,swe_cm,tmax_C,tmin_C,vp_Pa,tmean,convective_fraction,longwave_radiation,potential_energy,potential_evaporation,pressure,shortwave_radiation,specific_humidity,temperature,total_precipitation,wind_u,wind_v
2008-05-24,10133600,53.1,44.45,52394.14,0.0,541.3,23.081000000000003,11.04,-0.23,600.44,5.404999999999999,0.1040115277777777,251.8222777777778,44.73759999999999,0.2156986080593533,75282.1542777778,297.14762222222225,0.0040656780881076,3.5843275824653005,0.0025961111111111,0.6480000000000001,4.038069444444445
2008-05-25,10133600,47.5,44.19599999999999,52483.99,0.0,546.37,22.795,12.23,0.81,626.64,6.5200000000000005,0.0,269.6733472222222,14.912977777777776,0.1957979166666666,75696.4415,211.71270833333327,0.0040517738888888,5.18209147135419,0.0,-1.3335555555555556,3.307347222222221
2008-05-26,10133600,46.4,43.688,52571.01,5.96,333.63,22.457,10.89,2.04,707.45,6.465,0.316835,279.8669166666667,47.69617777777778,0.1171508333333333,75335.57686111111,240.84089722222225,0.0043341466666666,4.560940321180582,0.268351111111111,-0.1280694444444444,2.306138888888889
2008-05-27,10133600,42.2,43.942,52655.15,0.0,572.47,22.12,14.04,2.03,658.48,8.035,0.00128625,261.1184444444444,5.995733333333334,0.2199252777777777,75881.74124999999,319.54625,0.0044297647222222,5.024322699652801,0.0773433333333333,-0.1082499999999999,3.750430555555556
2008-05-28,10133600,41.0,41.91,52736.35,0.0,550.38,21.699,15.36,4.01,759.76,9.685,0.0,247.0622916666667,89.76577777777779,0.2744552777777778,75804.30422222223,338.5415944444444,0.0043189905555555,7.757575954861139,0.0,-1.2398333333333338,3.243513888888889
2008-05-29,10133600,45.5,38.1,52814.57,5.09,405.63,21.346000000000004,13.48,2.39,725.63,7.935,0.1910619444444444,255.8115694444444,78.94013333333332,0.2406570833333333,75917.0458888889,299.69418333333334,0.0039323638888888,7.631284288194469,0.1058036111111111,1.491430555555556,2.365583333333334
2008-05-30,10133600,46.7,37.338,52889.75,0.0,620.75,21.008000000000003,15.54,2.05,636.24,8.795,0.0027777777777777,247.56691666666663,65.32302222222222,0.2377587499999999,76094.61108333332,330.85942777777774,0.0040678438888888,7.715310438368077,0.00249,0.3268333333333332,1.1905416666666666
2008-05-31,10133600,48.0,34.036,52961.84,0.0,666.36,20.619,18.89,3.27,639.42,11.08,0.0,245.7403333333334,1.0973333333333333,0.2608497222222222,76175.30797222222,323.8631555555556,0.0039756980555555,9.076216471354188,0.0040255555555555,-1.942805555555556,1.102944444444444
2008-06-01,10133600,52.0,29.71799999999999,53030.8,0.0,676.85,20.180000000000003,20.78,4.45,661.78,12.615,0.0,241.568875,0.0,0.3013713888888888,76016.94744444445,325.2899805555556,0.0038851777777777,11.548492621527805,0.0,-0.6312916666666667,3.5112500000000004
2008-06-02,10133600,57.9,25.654,53096.57,0.0,617.05,19.726,18.59,4.81,720.54,11.7,0.0,251.06179166666664,59.86897777777777,0.2857877777777778,75924.61002777777,330.8701916666667,0.0046072333333333,10.927978732638913,0.0,1.0742222222222224,-1.8123055555555552
