Date,site_no,flow_cfs,814_SWE_cm,684_SWE_cm,dayl_s,prcp_mm_day,srad_W_m2,swe_cm,tmax_C,tmin_C,vp_Pa,tmean,convective_fraction,longwave_radiation,potential_energy,potential_evaporation,pressure,shortwave_radiation,specific_humidity,temperature,total_precipitation,wind_u,wind_v
2007-09-15,10133650,5.5,0.0,0.0,44116.55,0.0,385.49,0.0,24.94,8.38,765.78,16.66,0.2493167534722222,278.87139105902776,29.203486111111115,0.3057043402777777,77115.01652777777,208.49972743055557,0.004111369010416668,15.306146918402801,0.05468289930555556,1.2555295138888887,4.89494140625
2007-09-16,10133650,4.67,0.0,0.0,43950.2,0.0,372.57,0.0,24.55,8.66,803.56,16.605,0.041666666666666664,271.4466059027777,12.916930555555556,0.30738037889268666,77025.30666666667,210.19418142361113,0.004180174218749999,15.183787434895859,0.007786848958333333,2.149539930555556,5.343511284722222
2007-09-17,10133650,4.58,0.0,0.0,43783.74,0.0,426.11,0.0,21.69,2.04,478.42,11.865,0.0,274.4933854166667,13.482750000000001,0.25646757812500004,76641.55388888888,197.54307638888892,0.0031993654513888894,13.100147026909747,0.0004671875,1.8946657986111117,-1.3322916666666667
2007-09-18,10133650,4.99,0.0,0.0,43617.18,0.0,415.5,0.0,20.58,1.62,479.51,11.1,0.0,256.78276909722223,25.026847222222226,0.23347775607638885,76895.96486111112,213.3836067708333,0.004131784635416666,9.819852973090299,0.0,2.3878602430555556,0.48228949652777775
2007-09-19,10133650,4.82,0.0,0.0,43450.55,0.0,410.24,0.0,23.02,4.08,562.6,13.55,0.0,251.62489366319446,2.140041666666667,0.2760536892361111,76635.52597222224,212.7691345486111,0.0038228355034722237,11.088162977430578,0.0,0.007287326388888806,5.611219618055556
2007-09-20,10133650,4.76,0.0,0.0,43283.89,0.0,417.78,0.0,24.43,4.46,564.46,14.445,0.0,262.37031032986107,1.7923611111111113,0.28504609374999995,76720.27208333334,211.12039670138887,0.0036667279839409715,13.288196614583354,0.0005427951388888889,0.5568858506944445,5.192868923611111
2007-09-21,10133650,4.78,0.0,0.0,43117.21,0.0,398.13,0.0,24.09,5.55,633.06,14.82,0.0,251.73054470486113,0.0,0.26721794704861107,77008.7526388889,211.79911024305557,0.0027473069444444442,13.483337673611135,0.0013890624999999999,2.481803385416667,3.068072916666667
2007-09-22,10133650,4.85,0.0,0.0,42950.54,11.19,273.97,0.0,23.07,6.53,846.31,14.8,0.08935651041666667,286.1284288194445,11.154791666666666,0.19089752298990884,76933.66625000001,138.09394894748266,0.005236154443359374,13.096650933159742,0.06275494791666668,-0.03424696180555546,3.217178819444444
2007-09-23,10133650,6.43,0.0,0.0,42783.91,8.07,227.49,0.0,17.25,4.61,848.28,10.93,0.6563067491319445,294.69329644097223,81.67313888888889,0.1870077907986111,76489.80222222224,153.3836312391493,0.006391209754774306,8.67857584635419,0.3364348524305556,2.3133572048611115,5.632743055555557
2007-09-24,10133650,6.17,0.254,0.0,42617.35,6.15,180.74,0.0,9.29,0.03,612.22,4.659999999999999,0.45997573784722207,271.5471766493056,42.26905555555555,0.1322837890625,76888.57708333332,138.08346006944444,0.004416018712022568,3.6715641276041877,0.483290451388889,3.4380403645833333,-0.1268033854166667
2007-09-25,10133650,5.53,0.0,0.0,42450.89,0.0,388.51,0.0,14.39,-3.09,445.42,5.65,0.003964756944444444,210.39439019097222,0.0,0.1565391059027778,77348.86277777777,209.26127517361112,0.003095780729166666,2.2056467013889094,0.010492621527777779,0.21361979166666667,0.7618836805555557
2007-09-26,10133650,5.15,0.0,0.0,42284.54,0.0,398.17,0.0,16.91,-1.8,475.3,7.555,0.0,221.8578580729167,0.0,0.17023090277777775,77392.19736111113,206.1841328125,0.0032297355902777772,5.4049169921875215,0.00013007812499999999,1.255544704861111,0.6597135416666668
2007-09-27,10133650,4.96,0.0,0.0,42118.34,0.0,407.51,0.0,21.55,1.24,565.87,11.395,0.0,226.5447612847222,0.0,0.19478901909722218,77368.8422222222,202.36224131944442,0.0029762126736111115,8.221131184895855,0.0,-1.0262803819444446,1.3519856770833334
2007-09-28,10133650,4.92,0.0,0.0,41952.32,0.0,340.8,0.0,20.99,5.67,837.6,13.329999999999998,0.0,255.33961588541666,17.881916666666665,0.24621842466990151,76707.01625000002,181.89364670138892,0.003375002983940972,11.278417968750022,0.0,0.6860590277777776,5.550062934027777
2007-09-29,10133650,5.18,0.0,0.0,41786.5,6.82,268.04,0.0,15.88,-0.17,603.07,7.855,0.14842278645833332,283.4957682291666,41.294277777777786,0.19283829970889624,76171.88124999999,124.40640538194444,0.0041228661458333335,8.38472059461808,0.15855551215277777,4.460681423611112,3.3613498263888895
2007-09-30,10133650,5.34,0.254,0.0,41620.92,0.0,393.13,0.0,15.99,-3.23,449.06,6.38,0.03924869791666667,231.61758897569445,2.137875,0.181522265625,77242.8988888889,198.1232404513889,0.0031675736111111113,2.247610134548632,0.006051345486111112,1.073470052083333,2.030026041666667
2007-10-01,10133650,5.52,0.0,0.0,41455.59,2.37,258.23,0.0,19.36,3.49,784.17,11.425,0.20222565104166668,246.94870442708333,48.30652777777778,0.23699526890648734,77156.305,179.8899140625,0.003404713802083334,9.108149956597245,0.07349796006944445,1.1934852430555556,6.3932921006944445
2007-10-02,10133650,6.34,0.0,0.0,41290.54,0.0,359.61,0.0,15.68,-1.21,544.53,7.234999999999999,0.04617634548611112,250.29919487847224,5.499625000000001,0.20537120225694444,77327.80625000002,203.31782725694447,0.003737121820746528,5.177905815972247,0.0929502170138889,3.418467881944445,-0.4571679687499997
2007-10-03,10133650,6.98,0.0,0.0,41125.82,0.0,359.4,0.0,20.79,3.24,724.56,12.015,0.0,237.52439453125004,0.0,0.21747508680555558,76941.61111111111,198.57722135416662,0.0032597699110243055,7.711788736979192,0.004207465277777778,3.144001736111111,5.064116753472223
2007-10-04,10133650,6.88,0.0,0.0,40961.44,0.0,274.12,0.0,21.74,9.42,1180.57,15.579999999999998,0.007078862847222221,248.98992838541665,0.0,0.2248694878472222,76324.76791666666,187.84848871527777,0.0038264365776909726,10.624283854166688,0.002246701388888889,2.241349826388889,5.8749001736111115
2007-10-05,10133650,7.07,0.0,0.0,40797.44,7.19,217.16,0.0,18.75,5.77,920.12,12.26,0.21210047743055557,282.34234375,28.972381944444447,0.2187558593749999,75915.38458333335,121.56121180555556,0.004299007552083333,11.053425021701413,0.056753559027777775,2.0038042534722225,8.36804904513889
2007-10-06,10133650,9.62,0.76199999999999,0.0,40633.84,8.53,140.84,0.0,6.91,-0.6,584.7,3.1550000000000002,0.7164425998263889,279.15731119791667,136.62790277777776,0.12913018663194445,76124.2275,130.20741493055556,0.004727539670138888,4.302581380208359,0.7685732204861113,3.657367621527777,0.6403233506944446
2007-10-07,10133650,7.52,1.016,0.508,40470.68,0.0,223.42,0.0,7.65,-1.43,549.99,3.1100000000000003,0.07036059027777777,272.97444010416666,8.634965277777779,0.0902408450656467,77181.3375,102.4476076388889,0.003433033767361111,-0.08691731770830949,0.09729921874999999,3.534626736111111,0.6279014756944443
2007-10-08,10133650,7.4,0.76199999999999,0.0,40307.99,0.0,374.51,0.0,17.04,-2.56,506.02,7.239999999999999,0.0,222.23120008680556,0.0,0.12974481336805557,77417.89680555555,190.02801909722226,0.003259584027777778,2.685864257812528,0.0006045138888888889,-0.6152126736111113,2.734231770833333
2007-10-09,10133650,6.6,0.0,0.0,40145.81,0.0,369.0,0.0,21.34,1.44,668.17,11.39,0.0,235.37197699652782,0.0,0.18668136054144968,77247.89166666668,187.27722395833334,0.0037051584201388886,8.53461046006947,0.0,-2.1745442708333336,3.4500542534722225
