Date,site_no,flow_cfs,SWE_cm,dayl_s,prcp_mm_day,srad_W_m2,swe_cm,tmax_C,tmin_C,vp_Pa,tmean,convective_fraction,longwave_radiation,potential_energy,potential_evaporation,pressure,shortwave_radiation,specific_humidity,temperature,total_precipitation,wind_u,wind_v
2001-10-01,10133800,6.0,0.0,41455.59,0.0,364.48,0.0,25.83,6.72,706.04,16.275,0.0,272.1757082082082,6.850662662662664,0.2479128249438556,77517.13498623627,200.84152827827836,0.0039869840828621,16.18075100491119,0.0,0.3190427927927927,-0.0574011511511511
2001-10-02,10133800,6.0,0.0,41290.54,0.0,349.2,0.0,24.35,6.37,718.74,15.36,0.0,264.0584934934936,5.492922922922923,0.2510428427792646,77279.6261073574,200.4523883883884,0.0033295457407602,15.442274652582292,0.0,2.752252252252252,-2.093240740740742
2001-10-03,10133800,6.0,0.0,41125.82,0.0,368.63,0.0,22.82,3.2,566.91,13.01,0.0,243.9259446946947,0.0,0.2448917292292292,77251.49172672676,197.76321696696695,0.0024880552802802,13.005251257116516,0.0,3.347991741741742,-0.2195120120120119
2001-10-04,10133800,6.03,0.0,40961.44,0.0,367.77,0.0,21.55,1.9,525.33,11.725,0.0,248.3018080580581,0.0,0.2434438438438438,77024.9338813814,196.97876438938945,0.0027193969844844,12.222908660613763,0.0,4.624836086086086,0.1857332332332332
2001-10-05,10133800,6.87,0.0,40797.44,0.0,380.22,0.0,20.21,-0.85,429.58,9.68,0.0,233.0203340840842,0.0,0.2089234234234234,77062.67658158159,194.5359730980981,0.0028611128878878,9.512823453336171,0.0,-0.2206143643643643,-1.1734684684684686
2001-10-06,10133800,9.53,0.0,40633.84,0.0,364.51,0.0,21.99,1.85,527.21,11.92,0.0,269.3928616116116,10.643099099099103,0.1972670420420421,77008.37832332334,153.26870683183188,0.0032336239989989,10.6094305584882,0.0,0.8404704704704706,2.6686223723723725
2001-10-07,10133800,7.54,0.0,40470.68,0.0,352.4,0.0,22.14,2.86,545.03,12.5,0.0,264.0380568068069,37.774302302302296,0.227349274266327,77074.35197697699,189.4815953453454,0.0039152239364364,12.218000256115513,0.0,2.926157407407408,3.3304016516516515
2001-10-08,10133800,7.35,0.0,40307.99,7.64,202.29,0.0,17.74,4.29,795.81,11.015,0.0,271.8600988488489,10.998810810810811,0.1964168166856865,76954.97564814815,147.47803340840846,0.0040928037412412,11.087270898828542,0.0,3.59975975975976,3.7966366366366375
2001-10-09,10133800,16.5,0.0,40145.81,11.08,172.1,0.0,11.14,0.35,626.36,5.745,0.3078352727727728,282.60412787787783,241.85351751751756,0.150712312248734,76790.19159284284,129.16820132632634,0.0043697591378976,6.275628260096056,0.3875973723723723,4.0603278278278285,-0.7629579579579582
2001-10-10,10133800,13.1,0.0,39984.15,0.0,301.13,0.0,10.05,-4.85,405.47,2.6000000000000005,0.0,204.69132382382384,0.0,0.1131920920920921,77179.12210210213,187.320608983984,0.0025054258633633,-0.1105932152855798,0.0,1.9797572572572577,0.346468968968969
